"temperature","tn_mg_l","tp_mg_l","n_ox_mg_l","po4_3_mg_l","nh4_mg_l","al_mg_l","as_mg_l","cd_mg_l","co_mg_l","cr_mg_l","cu_mg_l","fe_mg_l","mo_mg_l","mn_mg_l","ni_mg_l","pb_mg_l","sb_mg_l","se_mg_l","u_mg_l","v_mg_l","zn_mg_l"
500,"1.3119750968374211","NR","0.69919630909299679","5.9600032093713624","135.54156135916875",4.1273189705607,5.13992524839197,9.70233080595338,0.808527567162782,0.761646774255334,0.69302362899667,3.30011251903176e-05,328.692181928808,0.77618646447627,0.590225124028831,0.161705513432556,125.483478423664,10.7982262236943,2.91069924178601,11.1185306709627,0.0539018378108521
500,"2.8531601663126498","NR","0.48125593166719405","6.0979012459694131","2.3164759198908955",1.17471063413187,3.91421491089318,9.62511863334388,0.802093219445323,2.59384607272934,3.1335108439664,2.65887255064748e-05,150.139879139576,0.544460877359485,2.67899135294738,0.192502372666878,89.1927660023199,10.7982262236943,5.13339660445007,6.81215603455401,0.0534728812963549
500,"1.1540648483193336","2.5578117695203066","0.14131406305951025","1.6276983987856495","522.95624269556083",5.86386329259861,12.7062362524252,10.0568508210685,0.31427658815839,0.125710635263356,1.50102251060724,7.34076702267772e-05,455.687084981303,0.721377485055545,0.147894865015713,0.176435979316991,56.4301073848842,41.702408071364,3.37499356101581,22.169768921111,0.0253960879319911
500,"1.4461667565068066","2.5164014713432987","0.10532306910133606","2.6362301128358365","5202.9596136060018",2.68032246929585,11.8927298860259,10.0056915646269,0.217515034013629,0.0833807630385577,1.3165383637667,0.00251715511059797,483.713748692736,1.09152998886839,0.113701040507124,0.128278096982396,54.6421933779348,22.2793398839026,6.89280974452077,12.5204553778698,0.0159835328508417
500,"1.6222145408714841","3.139211141708115","0.13233855465004213","2.0928074278054098","2569.5024530277533",1.71772814488082,11.9606031344093,9.88270174241444,0.247067543560361,0.0760207826339572,1.47503011080812,8.96796891326174e-05,364.240909860167,1.96294030021351,0.145333849153153,0.111041592611398,9.9679657877793,5.17194724519689,0.549038985689691,10.5783664336942,0.0193778465537538
850,"0.55765310548230385","1.9040853830930167","7.5947041984732796E-4","0.16905970219583452","245.57300763358774",3.84625775060818,88.3912079696556,7.26100458015267,0.0563992810264855,0.761646774255334,0.776696700199705,0.00086080674061452,13.3408155805615,0.000502028103175799,0.0750768568110321,0.0262841794756658,200.414365246763,6.39436854961832,0.55007610455702,3.57975381747708,0.0146903182349399
850,"8.7815547905909341E-2","NR","7.3765060240963852E-4","0.46129312169312164","5.2864216427311659",4.66368051456095,18.9703861030478,4.34683616780045,0.034666836960748,0.761646774255334,0.722608822670172,0.00142889933775256,13.3408155805615,0.000391009137428168,0.0660119750684413,0.0246213242141091,9.9679657877793,3.91622629543313,0.430921602787456,3.57975381747708,0.0277014406773005
850,"0.26887395778824347","3.8244046210200051","1.8846769684283966E-2","0.34379244237813461","71.557516986362629",0.99545336491979,32.15299745514,5.91326657069029,0.0526221983732787,0.761646774255334,0.8412587677078,0.000912258417297946,13.3408155805615,0.00356123992135202,0.0711246049062049,0.310243991437562,176.898779532709,7.76799866786696,0.918174504367915,3.57975381747708,0.176081133292151
850,"7.763009091964113","4.8582467111200129","1.0852778470726709","0.67329959536318196","6019.2792849271027",1.17471063413187,5.13992524839197,9.86555431094806,9.86555431094806,0.761646774255334,1.50102251060724,0.0749314660239441,549.216851381879,0.21123954951715,0.493277715547403,0.657703620729871,31.8939445046118,5.76244845487635,9.86555431094806,3.57975381747708,0.214468571977132
850,"1.3129491488373362","18.400111727433639","1.4400087438861109","0.28296485544757261","18313.522966363362",1.17471063413187,5.13992524839197,9.74123562040604,9.74123562040604,0.761646774255334,1.50102251060724,0.246482780092092,770.207029720105,0.506287903955314,0.487061781020302,0.153494693151262,9.74123562040604,4.54590995618949,9.74123562040604,3.57975381747708,0.442783437291184
850,"0.45415616595236113","5.3477842650482845","1.1678301410203569","NR","10335.296748030158",1.17471063413187,5.13992524839197,9.56971921113904,9.56971921113904,0.761646774255334,1.50102251060724,0.295434408466959,691.571708324981,0.445486928794403,0.478485960556952,0.153494693151262,9.56971921113904,0.956971921113904,9.56971921113904,3.57975381747708,0.478485960556952
850,"6.1965771408686851E-2","32.905882521860242","6.7310319192686093E-3","7.045233821988027E-2","85383.57752918289",0.95635453355569,5.13992524839197,9.56658125720516,0.146099398434626,0.761646774255334,0.214001133906697,0.00861383506924362,402.798623573338,0.842495869072287,0.111007389651243,0.00300062875944146,51.1076468001251,0.89419696686783,2.35814130228761,3.57975381747708,0.00337469318331928
850,"2.7359888190076866E-2","20.741437964551171","2.1032914046121591E-3","8.0272512864493994E-2","26.061319496855344",0.716626925273627,5.13992524839197,2.70610297374897,0.172113013193851,0.761646774255334,0.225713031355309,0.0216418186288864,203.803232814088,1.74310825146108,0.0367172735911667,0.00602524368196603,63.8045321943132,1.76279193978216,3.35288154901737,3.57975381747708,0.025603089816137
850,"9.5806646900396905E-2","26.066362584431889","6.5774316182128688E-3","9.7584289919339429E-2","44501.507443668947",0.597814847032615,5.13992524839197,2.28296880466401,0.136087834038468,0.761646774255334,0.207494138666879,0.0466270912525599,613.342822126475,0.8009385174024,0.223162967836936,0.0701024148956536,54.1141719666956,0.491999319434138,3.51899642221921,3.57975381747708,0.00261992269394134
850,"0.38106154447766927","0.8094491724800168","7.3538192793936169E-2","3.2377966899200672","351.75791170733646",1.95334370946942,48.8853827475021,10.2284940886111,0.568249671589507,0.761646774255334,3.00838061429739,3.0441946692295e-05,1011.82536523228,0.455999367004584,1.40925918554198,0.0681899605907408,9.9679657877793,10.7982262236943,1.70474901476852,134.668573138269,0.0464931549482324
850,"1.1511616029780618","19.969129847578621","0.49335497270488365","11.202194792544104","26758.63399575535",0.107812661249433,23.1253617595987,9.98456492378931,0.293663674229097,0.761646774255334,1.99691298475786,0.000188696390672804,1031.79384526336,4.69705097338836,0.58576114219564,0.0665637661585954,9.9679657877793,77.7464788732395,1.24807061547366,3.57975381747708,0.0226921930086121
850,"1.0483927388257179","10.825794585700349","0.22715176007890553","9.3101833437022989","6.4068445150460533",3.97638572138093,5.13992524839197,9.95973101884432,0.248993275471108,0.761646774255334,1.65995516980739,1.56108636659002e-05,13.3408155805615,0.0211704427453696,0.0995973101884432,0.0585866530520254,225.421912059843,10.7982262236943,3.31991033961477,3.57975381747708,0.017785233962222
850,"6.4921539285005048E-2","NR","9.3095037465290256E-2","0.15467915281571246","38.085844791603577",1.17471063413187,23.8929346938251,9.67698415757622,0.967698415757622,0.3136059680696,4.20738441633749,0.000732037231984933,368.186206757305,0.0383377787663539,0.302405754924257,0.169771651887302,142.574233254956,42.8367832042041,1.61283069292937,8.58025928638425,0.962811050021473
850,"8.6934762697912754E-2","NR","7.6309402812612309E-2","9.8967637788798468E-2","37.296086466079856",7.544734709928,33.0260103794187,9.65941807754586,1.20742725969323,0.677853900178657,6.43961205169724,5.09462978773516e-05,669.167686629225,0.300479213351846,0.344979217055209,0.160990301292431,179.021215037183,46.8159796158389,5.79565084652752,33.8752864883146,0.0847317375223321
850,"0.10974039886760378","NR","0.13506510629858925","0.10031618772376674","45.876973746601749",6.87961370544876,16.8249358895437,9.87663589808434,0.823052991507028,0.469445039600305,4.93831794904217,3.74114996139558e-05,406.464719855746,0.0643645934931339,0.246915897452108,0.143139650696874,109.959879665339,36.6093970622326,3.45682256432952,7.44745378315074,0.0649778677505548
850,"0.17170957867916586","4.2308979372187032","5.1836853940880265E-2","0.62734003896691093","199.97407015986138",0.00236966448646919,70.4569974554707,11.598496069272,5.74537523868581,0.579084332733941,0.289962401731799,1.13266563176484e-05,13.3408155805615,1.69675262238183,3.04832268487276,0.0828464004947997,169.724659147013,37.1667362930892,0.446096002664306,3.57975381747708,0.0107393482122889
850,"0.25423959724088208","1.2607210797247035","0.19260575548551673","0.62372516575853754","27.206559198995539",0.0118781833334584,20.6938477112239,6.03819043447095,0.926838887355686,0.103706773563795,0.77257872482077,9.55409878871986e-06,385.639095748211,1.69675262238183,0.493277715547403,0.0754773804308869,56.5577170695445,31.4522630631109,0.464476187266996,66.9078053081506,0.336064942362979
850,"0.16196277714425494","1.9022420350067977","0.20610642054343753","0.44369194359710284","63.800974525950934",0.0124018036476829,33.4209111181782,5.90339300541242,2.82267948209881,0.601119915984348,0.251208212996273,9.26749294413253e-06,955.80087401397,27.2532045335695,2.67287556420937,0.0787119067388322,223.432615782303,57.3784442897897,0.42167092895803,148.303262730569,0.00967769345149577
850,"1.364572612700377","171.32152967043118","0.50127157201238337","18.697527349818632","183905.40040307655",0.203680792625801,5.13992524839197,12.3925471969728,0.00838467334030637,2.05117254683408,0.688474844276267,7.02969051524189e-05,902.728215815042,0.00691917218497649,0.160217371730629,0.20654245328288,9.9679657877793,24.4339722233647,6.19627359848641,3.57975381747708,0.0295060647546972
850,"0.61368714184062811","31.089345481591668","0.13537216364131502","6.3038304202305691","11003.049460766084",0.0554230538342505,5.13992524839197,9.56658125720516,0.0111938312808572,0.0820534820410132,0.636750547498037,1.879842426767e-05,951.432668071568,0.0176075368786414,0.245890630458546,0.163735855070924,9.9679657877793,17.0394446510475,5.73075492748234,3.57975381747708,0.0220413651057013
850,"1.5637586523000779","254.07160186041523","0.36794321230590071","23.68464085139464","103431.90317262456",0.183572377796238,5.13992524839197,12.1114640717359,0.0185837279407588,1.29437390387167,0.637445477459784,1.06054851766514e-05,909.167236318308,0.00288016523657134,0.212678525895499,0.201857734528932,9.9679657877793,4.1380835578431,6.05573203586795,3.57975381747708,0.0252322168161165
850,"0.6139932029460935","0.12670979853235617","8.5107968725201072E-2","5.3218115383589595","377.22064546195963",1.17471063413187,5.13992524839197,9.56658125720516,0.657307079886598,0.761646774255334,0.876409439848797,0.00269452941506454,13.3408155805615,0.00670541450622569,0.175281887969759,0.219102359962199,226.464199256929,10.7982262236943,1.75281887969759,3.57975381747708,0.0478041512644798
850,"0.4409136118182066","0.44417988207783199","0.49526382160367483","5.9247295994195177","170.83699062006065",1.17471063413187,62.2425647283706,9.56658125720516,0.863683104040229,0.761646774255334,0.740299803463053,0.00296518892519531,702.984038827015,0.00931798660243109,2.30151862465849,0.172736620808046,191.128293623727,10.7982262236943,2.85015424333276,3.57975381747708,0.0575788736026819
850,"0.28471790145921133","2.112689355755307","0.37329680413541039","5.1496803046535611","14.240436028326744",0.526980169201442,5.13992524839197,9.56658125720516,0.885789026761991,2.3984441340017,0.885789026761991,0.000172263943326089,454.364820240976,0.600210644533925,0.132868354014299,0.212589366422878,162.276549702797,10.7982262236943,1.77157805352398,3.57975381747708,0.0590526017841327
850,"0.42218510214288624","2.9772591018168852","0.34795475451336771","0.48094185490888158","1030.1316492286423",2.10102859023004,11.7476758591728,9.90511201181387,0.309534750369183,0.123813900147673,1.4783749271364,7.23000876774735e-05,881.334855451172,0.0208968607844174,0.145663411938439,0.173773894944103,113.193418935006,13.5369864161456,6.93357840826971,37.6900517729531,0.0250129091207421
850,"0.19455063102466905","0.47958089683725819","0.12970042068311272","0.37922859417406191","6006.7507328866568",7.79433739956633,28.8130835593584,10.0112512214778,0.217635896119082,0.0834270935123147,1.31726989756286,0.000426216791238531,839.487323917496,0.0845105622592279,0.113764218425884,0.12834937463433,101.224873461608,1.00112512214778,3.37499356101581,31.6589134460532,0.0159924140918175
850,"0.16359213952376161","4.802114953148493","0.32087056134239211","4.0714246897108175E-2","807.22113650027347",5.16812861876846,42.2154463323103,9.83756513269453,0.245939128317363,0.126060158908943,1.46829330338724,0.0040865902833069,840.35141977333,0.157903443455441,0.144670075480802,0.110534439693197,9.9679657877793,4.11166595127368,4.91824115103649,67.341994784869,0.0192893433974402
