"temperature","tn_mg_l","tp_mg_l","n_ox_mg_l","po4_3_mg_l","nh4_mg_l","zn_mg_l","fe_mg_l","pb_mg_l","cd_mg_l","ni_mg_l","cu_mg_l","al_mg_l","as_mg_l","cr_mg_l","co_mg_l","mo_mg_l","mn_mg_l","sb_mg_l","se_mg_l","u_mg_l","v_mg_l","sample_site"
200,4.27600227881889,45.7540664206642,0.314195494016861,1.54642486346863,7804.7137,0.201711533628906,0.00871386645675903,0.153494693151262,9.56658125720516,0.493277715547403,1.50102251060724,5.89954675820533,12.0855174803536,3.3290699347255,0.926838887355686,4.22370226494624,1.69675262238183,34.157573906548,12.310430884244,8.03958514082337,4.12375364845093,1
200,30.0554478897502,4.83018083213425,0.314195494016861,2.45000220225511,7.96186712693798,0.201711533628906,0.00871386645675903,0.153494693151262,9.56658125720516,0.493277715547403,1.50102251060724,8.12086665873624,26.312277969747,5.20827303688896,0.926838887355686,8.06209987834253,1.69675262238183,86.2984454653997,14.524526952577,11.7588860761468,16.4051184496399,2
200,4.27600227881889,47.5758712091682,0.314195494016861,8.32887302564902,9146.93110236221,0.201711533628906,0.475584188856861,0.410251700250742,7.83010557288984,0.493277715547403,1.50102251060724,1.16092183869293,15.2684035464567,1.95805801092755,0.926838887355686,30.7125404228932,1.69675262238183,81.3677025154397,16.3012040526203,10.6898159448819,3.83437308017985,3
200,18.4998233527645,10.6516778042715,0.280752889112022,5.12858560946406,6626.06685633001,0.201711533628906,0.19191838690194,0.322925557136083,9.13940256045519,5.34147305199937,2.68805957660447,2.66609361503486,1.82788051209104,1.80444614655141,12.5243664717349,1.57400821874506,1.69675262238183,9.13940256045519,19.6801801801802,3.96040777619725,1.13112390828859,1
200,4.27600227881889,4.83018083213425,0.957457879947733,13.808512372523,202.368107285744,0.201711533628906,0.527934475834761,0.330253587576175,8.84607823864753,4.26970709652054,4.57637114212699,5.25211094399312,3.60723412620405,2.57670381515477,3.92002682732224,1.9657951641439,35.5296284082024,4.42303911932377,44.4662866129349,3.53843129545901,2.04707323343061,2
200,4.27600227881889,17.5920516572039,0.319035827412333,2.13979028595711,171.215894044618,0.201711533628906,0.0844302814382791,0.229987297937537,9.09252108125148,3.17025901699635,3.6319570318999,2.28618693815124,1.51542018020858,0.886075093604311,2.65198531536501,1.56593418621553,27.9509369064384,2.27313027031287,28.429282580713,1.51542018020858,0.827337503789549,3
200,5.98202293030721,7.56464367165238,0.0272827859801516,0.348004288820891,2137.45028443035,5.60502518432931,0.201302178131159,0.172071750165747,9.80808975944758,3.51424448994506,4.26438685193373,1.25557170789473,7.00577839960542,1.20296846752762,10.7550494769757,1.728092005236,33.7787790099912,9.80808975944758,28.0059880005039,1.6346816265746,2.59069431193705,1
200,4.65344710483789,8.06940493012331,0.00189549780237796,0.342994840430297,947.74890118898,0.201711533628906,0.225433606426273,0.157958150198163,9.4774890118898,3.7458647046993,6.31832600792653,1.57198836078505,6.76963500849271,1.28860596214291,10.7411542134751,1.39905790175516,26.3327897720286,9.4774890118898,21.8614079874258,1.57958150198163,1.72892375307808,2
200,6.3777429420627,6.64952470957719,0.0625591718632892,0.467115372160381,1332.2634165886,3.25251373105017,0.0907947976113586,0.139577099694982,9.63081987895374,2.08667764043998,4.81540993947687,0.60576438845598,5.06885256787039,0.529100598288199,5.51096915295686,1.24398090103152,18.0039520720295,9.63081987895374,26.645268331772,1.20385248486922,1.42169245832174,3
200,13.4485884276718,1.35221944135931,0.146291897018567,2.45000220225511,36.2917829330338,2.71504389590624,0.021316406325291,0.065629698161212,9.18815774256968,0.644349010921232,2.3697790177711,0.295647144040682,3.67526309702787,0.29894803089955,1.14726450501485,0.382839905940403,6.84405530047486,2.29703943564242,6.90132737108567,1.4135627296261,0.171427202326647,1
200,12.1036208760582,1.29603527824794,0.0710932210047473,2.13979028595711,34.5844005284301,0.349887261986558,0.00881389784427444,0.058040949960907,4.64327599687256,0.321746195338846,1.39595925803412,0.168241629730712,3.43946370138708,0.120672709523242,0.432552421783713,0.357175076682504,3.22609393458621,17.025345321866,8.55394622534967,1.28583027605702,0.140035307842188,2
200,18.340732664653,2.16959142824098,0.0598587880700164,2.13979028595711,40.3156159221167,0.572093007292124,0.0120864384067202,0.0634503153542174,4.7587736515663,0.354093695363858,1.97168479946456,0.203202607466468,3.66059511658946,0.155343875522394,0.825596208556337,0.366059511658946,5.79243527425888,4.7587736515663,8.78786867655911,1.29166713399657,0.168226822945721,3
200,4.27600227881889,4.83018083213425,0.354960451643176,2.13979028595711,202.368107285744,4.15762757578002,0.245044798736501,0.154860197040405,9.29161182242432,4.47131637610287,2.77027685816725,1.45016026080135,3.20400407669804,1.02950725062117,5.65459750600581,4.43932564849162,14.8625525507559,2.32290295560608,10.0504267879223,9.29161182242432,0.393497221987915,1
200,22.9167167489458,15.1103922222658,0.377827923571713,5.99801828670094,7935.8395793274,1.379425901833,0.101616209468855,0.131824577729691,9.56658125720516,2.78421996868976,1.24915993378302,0.503156145368852,2.71403542384658,0.519009692490977,1.49837804529442,4.10120908492372,3.36664687512619,4.61386022053918,5.18290298107235,4.61386022053918,0.169753052725602,2
200,4.27600227881889,4.83018083213425,0.735717708389634,2.13979028595711,202.368107285744,3.62600064559784,0.260158419602304,0.151374092180317,9.082445530819,5.27766420426191,1.87940415888281,1.29027517542364,3.94888936122565,1.32206281205891,6.62635438825769,4.91971523080703,13.2946964981436,4.5412227654095,11.0500683423868,4.5412227654095,0.346305578236904,3
200,21.2260570180302,40.7204912103373,0.343207389595016,13.8669780878446,21301.8794505623,0.201711533628906,0.249404340902866,0.190304097435698,9.1345966769135,0.493277715547403,4.73984072013178,1.20062311346189,3.83435570033298,0.981521368421294,5.51881882563524,1.00398269782293,23.6049626274858,9.1345966769135,35.3204404840655,3.6538386707654,1.34091194808538,1
200,26.4813347356895,18.4964412811388,0.71445243275174,8.63167259786477,4699.46619217082,1.80803347831818,0.115971925662317,0.159845788849348,9.59074733096085,2.88521648873072,3.40928232502966,0.800427787663108,1.68979833926453,0.70568955669786,4.36911822854883,0.853721826809015,16.1818925266904,9.59074733096085,44.7568208778173,5.03514234875445,0.773990135481051,2
200,20.3482904261635,15.4818975635702,0.424472180536173,2.13979028595711,219.632989020464,2.6002332004862,0.0809496452501189,0.183294287879672,9.1647143939836,3.60451665234762,2.56680572052839,0.925679297203801,1.95394727984194,0.432553300199799,3.79046336465058,0.788399284727052,12.4867884775963,4.5823571969918,40.9352282798504,3.36039527779399,0.93598875756392,3
200,4.27600227881889,4.83018083213425,0.32565395598041,2.45000220225511,351.757911707336,0.201711533628906,0.00871386645675903,0.153494693151262,9.65654438914132,6.0590082441671,1.44127528196139,2.76037192800429,70.5446909460496,3.78214655241369,0.926838887355686,11.8330988387573,32.0214271536969,10.8904361721983,11.8453611173467,3.9833245605208,8.070725210569,1
200,4.27600227881889,4.83018083213425,0.293340892483308,1.75890598260342,202.368107285744,0.201711533628906,0.00871386645675903,0.153494693151262,9.79124330315906,0.493277715547403,4.24716650299312,2.6002438977608,55.7499651586013,2.4750087238541,0.926838887355686,10.4783480963632,1.69675262238183,11.5319087792762,24.543383213252,3.48133095223433,6.80817784346327,2
